CIF_NO,CNT,REFERENCE_NO,TX_DT,MCHT_CATEGORY,MCHT_NO,MCHT_ENG_NAME,MCHT_CHI_NAME,BIN_TYPE,MCHT_COUNTRY,COUNTRY,CITY,TXN_TYP,DEST_AMT,Mcc_Desc,MCC_Group_Cd,MCC_Group,CUSTOMER_SINCE,CHNL,CHNL_DESC,MCHT_CHI_NAME_CHANGE,MCHT_CHI_NAME_CHANGE_V1,CUST_TYPE,GENDER,Industry_Typ,FLG_AGE,AGE,TOWN_COUNTRY,COTRY_REMARK,CITY_REMARK
1000000412,1,1700007325,25-Feb-17,5311,101010983,"CORE PACIFIC CITY CO,LTD",京華城股份有限公司,V,國內,TW,TAIPEI CITY,非網路交易,1389,百貨商店,2,百貨公司,2016/12/19,1.員工開戶,員工開戶,京華城股份有限公司,,STAFF,MALE,金融/證券/保險業,46-50,46.4,新北市板橋區,台灣,台北市
1000000716,1,1700007326,25-Feb-17,5942,114009245,SAN MIN 09245,三民書局－復興店（弘雅圖書）,V,國內,TW,TAIPEI CITY,非網路交易,312,書店,7,文教,2016/12/19,7.自來案件,自來案件,三民書局－,復興店（弘雅圖書）,GENERAL,FEMALE,退休/家管,56-60,56.3,台北市中山區,台灣,台北市
1000000651,1,1700007327,24-Feb-17,5311,101010983,"CORE PACIFIC CITY CO,LTD",京華城股份有限公司,V,國內,TW,TAIPEI CITY,非網路交易,1200,百貨商店,2,百貨公司,2016/12/19,3.揪團開戶,企業揪團,京華城股份有限公司,,GENERAL,FEMALE,金融/證券/保險業,36-40,38.5,台北市南港區,台灣,台北市
1000000962,1,1700007328,25-Feb-17,5311,1301003669,PACIFIC DEPT. 03669,比漾廣場,V,國內,TW,NEW TAIPEI CI,非網路交易,300,百貨商店,2,百貨公司,2017/1/3,5.分行開戶,其他分行,比漾廣場,,GENERAL,FEMALE,資訊科技業,51-55,50.1,新北市永和區,台灣,新北市
1000000061,1,1700007329,25-Feb-17,5311,101013092,SOGO  13092,太平洋崇光百貨股份有限公司,V,國內,TW,TAIPEI CITY,非網路交易,990,百貨商店,2,百貨公司,2016/12/19,1.員工開戶,員工開戶,sogo百貨,,STAFF,FEMALE,金融/證券/保險業,46-50,45.4,台北市內湖區,台灣,台北市
1000001086,1,1700007330,25-Feb-17,5812,205900093,IKEA   00093,ＩＫＥＡ宜家家居－高雄店,V,國內,TW,KAOHSIUNG CIT,非網路交易,25,餐廳,3,食,2017/1/3,4.推薦開戶,SGM,IKEA,高雄店,SGM,MALE,政府官員/民代,41-45,43.8,高雄市新興區,台灣,高雄市
1000001086,1,1700007331,25-Feb-17,5812,205900093,IKEA   00093,ＩＫＥＡ宜家家居－高雄店,V,國內,TW,KAOHSIUNG CIT,非網路交易,25,餐廳,3,食,2017/1/3,4.推薦開戶,SGM,IKEA,高雄店,SGM,MALE,政府官員/民代,41-45,43.8,高雄市新興區,台灣,高雄市
1000001117,1,1700007332,24-Feb-17,5812,104025647,FAVtory  25647,ＦＡＶｔｏｒｙ快食尚,V,國內,TW,TAIPEI CITY,非網路交易,90,餐廳,3,食,2017/1/3,5.分行開戶,其他分行,ＦＡＶｔｏｒｙ快食尚,,GENERAL,MALE,學生,20-25,21.8,台北市松山區,台灣,台北市
1000000133,1,1700007333,24-Feb-17,5311,101012026,MEI LI HUA,美麗華百樂園,V,國內,TW,TAIPEI CITY,非網路交易,1400,百貨商店,2,百貨公司,2016/12/19,1.員工開戶,員工開戶,美麗華,,STAFF,FEMALE,金融/證券/保險業,46-50,45.6,台北市內湖區,台灣,台北市
1000000480,1,1700007334,23-Feb-17,5331,100818122,YAHOO 18122,雅虎奇摩超級商城,V,國內,TW,TAIPEI CITY,網路交易,444,電商服務,21,電商網購,2016/12/19,1.員工開戶,員工開戶,YAHOO,,STAFF,FEMALE,金融/證券/保險業,26-30,29.3,台北市內湖區,台灣,台北市
1000000034,1,1700007335,25-Feb-17,5311,4201004861,JUNG YOU  04861,中友百貨股份有限公司,V,國內,TW,TAICHUNG CITY,非網路交易,15720,百貨商店,2,百貨公司,2016/12/19,1.員工開戶,員工開戶,中友百貨股份有限公司,,STAFF,FEMALE,金融/證券/保險業,51-55,54.7,台北市大安區,台灣,台中市
1000000064,1,1700007336,25-Feb-17,5814,104200558,PACIFIC SOGO 00558,太平洋崇光百貨股份有限公司（餐廳及美食街,V,國內,TW,TAIPEI CITY,非網路交易,2635,速食餐廳,3,食,2016/12/19,1.員工開戶,員工開戶,sogo百貨,,STAFF,MALE,金融/證券/保險業,51-55,52.3,台北市文山區,台灣,台北市
1000000118,1,1700007337,25-Feb-17,5411,1301102957,F.E.GEANT 02957,愛買三重店,V,國內,TW,NEW TAIPEI CI,非網路交易,720,超級市場,19,量販零售,2016/12/19,1.員工開戶,員工開戶,愛買三重店,,STAFF,MALE,金融/證券/保險業,41-45,41.4,新北市三重區,台灣,新北市
1000000118,1,1700007338,25-Feb-17,5411,1301102964,F.E.GEANT 02964,愛買三重店,V,國內,TW,NEW TAIPEI CI,非網路交易,1434,超級市場,19,量販零售,2016/12/19,1.員工開戶,員工開戶,愛買三重店,,STAFF,MALE,金融/證券/保險業,41-45,41.4,新北市三重區,台灣,新北市
1000000481,1,1700007339,24-Feb-17,5942,100800092,"BOOK.COM.CO,LTD",博客來數位科技股份有限公司,V,國內,TW,TAIPEI CITY,網路交易,1047,書店,7,文教,2016/12/19,5.分行開戶,其他分行,博客來,,GENERAL,MALE,金融/證券/保險業,46-50,46.4,新北市中和區,台灣,台北市
1000000481,1,1700007340,25-Feb-17,5942,100800092,"BOOK.COM.CO,LTD",博客來數位科技股份有限公司,V,國內,TW,TAIPEI CITY,網路交易,1202,書店,7,文教,2016/12/19,5.分行開戶,其他分行,博客來,,GENERAL,MALE,金融/證券/保險業,46-50,46.4,新北市中和區,台灣,台北市
1000001362,1,1700007341,24-Feb-17,5813,116414484,U2 MTV,Ｕ２ＭＴＶ電影館,V,國內,TW,TAIPEI CITY,非網路交易,900,夜店,9,娛樂嗜好,2017/1/4,7.自來案件,自來案件,Ｕ２ＭＴＶ電影館,,GENERAL,MALE,無業,26-30,25.9,新北市新莊區,台灣,台北市
1000001406,1,1700007342,25-Feb-17,5311,101013131,JIN JAN,京站時尚廣場,V,國內,TW,TAIPEI CITY,非網路交易,660,百貨商店,2,百貨公司,2017/1/5,2.薪轉開發,薪轉開發,京站時尚廣場,,PAYROLL,FEMALE,餐飲服務/旅遊休閒業,26-30,29.5,台北市大安區,台灣,台北市
1000000298,1,1700007343,25-Feb-17,5812,1305900097,SAN SHIN  00097,三新奧特萊斯股份有限公司,V,國內,TW,NEW TAIPEI CI,非網路交易,60,餐廳,3,食,2016/12/19,1.員工開戶,員工開戶,林口三井Outlet,,STAFF,FEMALE,金融/證券/保險業,36-40,36.1,台北市內湖區,台灣,新北市
1000000298,1,1700007344,25-Feb-17,5812,1305900097,SAN SHIN  00097,三新奧特萊斯股份有限公司,V,國內,TW,NEW TAIPEI CI,非網路交易,540,餐廳,3,食,2016/12/19,1.員工開戶,員工開戶,林口三井Outlet,,STAFF,FEMALE,金融/證券/保險業,36-40,36.1,台北市內湖區,台灣,新北市
1000000298,1,1700007345,25-Feb-17,5311,1301005569,SAN SHIN,三新奧特萊斯股份有限公司,V,國內,TW,NEW TAIPEI CI,非網路交易,3990,百貨商店,2,百貨公司,2016/12/19,1.員工開戶,員工開戶,林口三井Outlet,,STAFF,FEMALE,金融/證券/保險業,36-40,36.1,台北市內湖區,台灣,新北市
1000000942,1,1700007346,24-Feb-17,5621,132454593,H&M 54593,Ｈ＆Ｍ,V,國內,TW,TAIPEI CITY,非網路交易,498,女裝,4,衣服配件,2017/1/3,7.自來案件,自來案件,Ｈ＆Ｍ,,GENERAL,MALE,軍/警/公/教,41-45,42.2,新北市新店區,台灣,台北市
1000000942,1,1700007347,24-Feb-17,5311,101012198,PACIFIC SOGO  12198,太平洋崇光百貨股份有限公司,V,國內,TW,TAIPEI CITY,非網路交易,252,百貨商店,2,百貨公司,2017/1/3,7.自來案件,自來案件,sogo百貨,,GENERAL,MALE,軍/警/公/教,41-45,42.2,新北市新店區,台灣,台北市
1000000942,1,1700007348,24-Feb-17,5641,101306552,LI YING FANG 06552,麗嬰房復興門市,V,國內,TW,TAIPEI CITY,非網路交易,299,童裝,4,衣服配件,2017/1/3,7.自來案件,自來案件,麗嬰房復興門市,,GENERAL,MALE,軍/警/公/教,41-45,42.2,新北市新店區,台灣,台北市
1000000035,1,1700007349,25-Feb-17,5812,105900327,Rueutex Bai-YiDevelopment,潤泰百益股份有限公司,V,國內,TW,TAIPEI CITY,非網路交易,1105,餐廳,3,食,2016/12/19,1.員工開戶,員工開戶,潤泰百益股份有限公司,,STAFF,FEMALE,金融/證券/保險業,51-55,50.2,台北市內湖區,台灣,台北市
1000001441,1,1700007350,25-Feb-17,5311,201004023,SHIN KONG   04023,新光三越百貨股份有限公司高雄三多分公司,V,國內,TW,KAOHSIUNG CIT,非網路交易,50,百貨商店,2,百貨公司,2017/1/5,7.自來案件,自來案件,新光三越百貨股份有限公司高雄三多分公司,,GENERAL,MALE,資訊科技業,26-30,29.2,高雄市鼓山區,台灣,高雄市
1000000633,1,1700007351,25-Feb-17,5812,1205400604,BA JIA,八甲,V,國內,TW,ILAN,非網路交易,1990,餐廳,3,食,2016/12/19,1.員工開戶,員工開戶,八甲,,STAFF,MALE,金融/證券/保險業,46-50,47.1,台北市內湖區,台灣,其他
1000001330,1,1700007352,23-Feb-17,6300,129101120,"FUBON INSURANCE CO,LTD  0",富邦產險　　　富邦產險,V,國內,TW,TAIPEI CITY,網路交易,589,保險,13,金融服務,2017/1/4,5.分行開戶,其他分行,富邦產險　　　富邦產險,,GENERAL,FEMALE,金融/證券/保險業,26-30,30,新北市樹林區,台灣,台北市
1000001678,1,1700007353,23-Feb-17,5311,100801518,PChome,ＰＣｈｏｍｅ１,V,國內,TW,TAIPEI CITY,網路交易,1032,百貨商店,2,百貨公司,2017/1/6,4.推薦開戶,SGM,PCHOME,,SGM,MALE,專業人員-律師/會計師,36-40,37.3,新北市三重區,台灣,台北市
1000000284,1,1700007354,25-Feb-17,5812,105404930,HUAN SHI JIA   04930,北投會館餐廳,V,國內,TW,TAIPEI CITY,非網路交易,2807,餐廳,3,食,2016/12/19,1.員工開戶,員工開戶,北投會館餐廳,,STAFF,MALE,金融/證券/保險業,31-35,34.3,新北市汐止區,台灣,台北市
1000001745,1,1700007355,24-Feb-17,5309,1400100248,SHEN HENG CHANG 00248,昇恒昌（股）公司桃園免稅店分公司,V,國內,TW,TAOYUAN CITY,非網路交易,120,免稅商店,1,旅遊消費,2017/1/7,7.自來案件,自來案件,昇恒昌,,GENERAL,MALE,批發/零售業,31-35,32.7,桃園市桃園區,台灣,桃園市
1000001731,1,1700007356,24-Feb-17,5499,4103500376,SHIN DUNG YANG 00376,新東陽股份有限公司國道西湖門市部,V,國內,TW,MIAOLI,非網路交易,138,速食店菜市場,3,食,2017/1/7,7.自來案件,自來案件,新東陽股份有限公司國道西湖門市部,,GENERAL,MALE,資訊科技業,36-40,39,桃園市楊梅區,台灣,苗栗縣
1000001731,1,1700007357,24-Feb-17,5311,100801518,PChome,ＰＣｈｏｍｅ１,V,國內,TW,TAIPEI CITY,網路交易,999,百貨商店,2,百貨公司,2017/1/7,7.自來案件,自來案件,PCHOME,,GENERAL,MALE,資訊科技業,36-40,39,桃園市楊梅區,台灣,台北市
1000001991,1,1700007358,24-Feb-17,5309,1400100248,SHEN HENG CHANG 00248,昇恒昌（股）公司桃園免稅店分公司,V,國內,TW,TAOYUAN CITY,非網路交易,710,免稅商店,1,旅遊消費,2017/1/10,7.自來案件,自來案件,昇恒昌,,GENERAL,MALE,其他,31-35,31,新北市板橋區,台灣,桃園市
1000002002,1,1700007359,23-Feb-17,5311,100808785,LU TIAN 08785,露天市集國際資訊股份有限公司,V,國內,TW,TAIPEI CITY,網路交易,120,百貨商店,2,百貨公司,2017/1/10,5.分行開戶,其他分行,露天,,GENERAL,FEMALE,批發/零售業,31-35,31.8,台中市北區,台灣,台北市
1000002002,1,1700007360,24-Feb-17,5311,100808785,LU TIAN 08785,露天市集國際資訊股份有限公司,V,國內,TW,TAIPEI CITY,網路交易,60,百貨商店,2,百貨公司,2017/1/10,5.分行開戶,其他分行,露天,,GENERAL,FEMALE,批發/零售業,31-35,31.8,台中市北區,台灣,台北市
1000002009,1,1700007361,24-Feb-17,5942,100800092,"BOOK.COM.CO,LTD",博客來數位科技股份有限公司,V,國內,TW,TAIPEI CITY,網路交易,1109,書店,7,文教,2017/1/10,7.自來案件,自來案件,博客來,,GENERAL,FEMALE,製造/營造業,31-35,34.8,新北市新莊區,台灣,台北市
1000001535,1,1700007362,25-Feb-17,7011,4308100121,TI LUN HOTEL,帝綸溫泉飯店,V,國內,TW,NANTOU,非網路交易,4620,飯店住宿,1,旅遊消費,2017/1/5,2.薪轉開發,薪轉開發,帝綸溫泉飯店,,PAYROLL,MALE,金融/證券/保險業,51-55,50.3,台中市南屯區,台灣,其他
1000001489,1,1700007363,25-Feb-17,5814,104200524,SOGO  00524,太平洋崇光百貨股份有限公司（餐廳及美食街,V,國內,TW,TAIPEI CITY,非網路交易,6160,速食餐廳,3,食,2017/1/5,2.薪轉開發,薪轉開發,sogo百貨,,PAYROLL,MALE,金融/證券/保險業,41-45,44.6,台北市內湖區,台灣,台北市
1000001489,1,1700007364,25-Feb-17,5814,104200524,SOGO  00524,太平洋崇光百貨股份有限公司（餐廳及美食街,V,國內,TW,TAIPEI CITY,非網路交易,6160,速食餐廳,3,食,2017/1/5,2.薪轉開發,薪轉開發,sogo百貨,,PAYROLL,MALE,金融/證券/保險業,41-45,44.6,台北市內湖區,台灣,台北市
1000001932,1,1700007365,22-Feb-17,5311,100801518,PChome,ＰＣｈｏｍｅ１,V,國內,TW,TAIPEI CITY,網路交易,1373,百貨商店,2,百貨公司,2017/1/9,2.薪轉開發,薪轉開發,PCHOME,,PAYROLL,MALE,金融/證券/保險業,26-30,25.7,台北市內湖區,台灣,台北市
1000002197,1,1700007366,23-Feb-17,5311,100808785,LU TIAN 08785,露天市集國際資訊股份有限公司,V,國內,TW,TAIPEI CITY,網路交易,60,百貨商店,2,百貨公司,2017/1/17,7.自來案件,自來案件,露天,,GENERAL,FEMALE,餐飲服務/旅遊休閒業,51-55,52.9,台北市士林區,台灣,台北市
1000001883,1,1700007367,24-Feb-17,5812,105900233,JING JAN,京站時尚廣場（餐飲）,V,國內,TW,TAIPEI CITY,非網路交易,753,餐廳,3,食,2017/1/9,2.薪轉開發,薪轉開發,京站時尚廣場（餐飲）,,PAYROLL,FEMALE,金融/證券/保險業,31-35,30.9,台北市內湖區,台灣,台北市
1000001868,1,1700007368,23-Feb-17,5311,100801518,PChome,ＰＣｈｏｍｅ１,V,國內,TW,TAIPEI CITY,網路交易,519,百貨商店,2,百貨公司,2017/1/9,2.薪轉開發,薪轉開發,PCHOME,,PAYROLL,FEMALE,金融/證券/保險業,26-30,29.8,台中市南屯區,台灣,台北市
1000002257,1,1700007369,24-Feb-17,5311,100808785,LU TIAN 08785,露天市集國際資訊股份有限公司,V,國內,TW,TAIPEI CITY,網路交易,293,百貨商店,2,百貨公司,2017/1/19,7.自來案件,自來案件,露天,,GENERAL,FEMALE,軍/警/公/教,20-25,24.8,台北市大同區,台灣,台北市
1000002423,1,1700007370,25-Feb-17,5311,101012540,SOGO  12540,太平洋崇光百貨股份有限公司,V,國內,TW,TAIPEI CITY,非網路交易,656,百貨商店,2,百貨公司,2017/2/5,7.自來案件,自來案件,sogo百貨,,GENERAL,MALE,金融/證券/保險業,46-50,45.4,台北市中山區,台灣,台北市
1000002441,1,1700007371,24-Feb-17,5311,1201000667,HAU SHR MEI 00667,喜互惠－維揚店,V,國內,TW,ILAN,非網路交易,344,百貨商店,2,百貨公司,2017/2/7,7.自來案件,自來案件,喜互惠－,維揚店,GENERAL,MALE,金融/證券/保險業,41-45,43.2,宜蘭縣冬山鄉,台灣,其他
1000002642,1,1700007372,24-Feb-17,5311,201004328,CHUNG SHEN04328,漢神巨蛋購物廣場,V,國內,TW,KAOHSIUNG CIT,非網路交易,208,百貨商店,2,百貨公司,2017/2/19,7.自來案件,自來案件,漢神百貨,,GENERAL,MALE,學生,20-25,24.4,屏東縣萬巒鄉,台灣,高雄市
1000002655,1,1700007373,24-Feb-17,5311,101012540,SOGO  12540,太平洋崇光百貨股份有限公司,V,國內,TW,TAIPEI CITY,非網路交易,3900,百貨商店,2,百貨公司,2017/2/20,7.自來案件,自來案件,sogo百貨,,GENERAL,MALE,製造/營造業,41-45,42.7,台北市大安區,台灣,台北市
1000002655,1,1700007374,25-Feb-17,5812,107208195,CHI JEN,天下三絕,V,國內,TW,TAIPEI CITY,非網路交易,680,餐廳,3,食,2017/2/20,7.自來案件,自來案件,天下三絕,,GENERAL,MALE,製造/營造業,41-45,42.7,台北市大安區,台灣,台北市
1000000344,1,1700007375,24-Feb-17,8999,100900111,PCHOMEP*shwei,支付連國際＊露天ｓｈｗｅｉ,M,國內,TW,NEW TAIPEI CI,網路交易,220,專業服務,17,其他個人服務,2016/12/19,5.分行開戶,其他分行,露天,,GENERAL,FEMALE,退休/家管,41-45,40.3,桃園市桃園區,台灣,新北市
1000000338,1,1700007376,24-Feb-17,5331,100818122,YAHOO 18122,雅虎奇摩超級商城,M,國內,TW,TAIPEI CITY,網路交易,607,電商服務,21,電商網購,2016/12/19,1.員工開戶,員工開戶,YAHOO,,STAFF,FEMALE,金融/證券/保險業,46-50,46.1,台北市內湖區,台灣,台北市
1000001319,1,1700007377,24-Feb-17,5814,8.88E+14,MCDONALD'S (VIVO),,V,國外,SG,SINGAPORE,非網路交易,18,速食餐廳,3,食,2017/1/4,7.自來案件,自來案件,MCDONALD'S (VIVO),,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,新加坡,SINGAPORE
1000001319,1,1700007378,24-Feb-17,5814,8.88E+14,MCDONALD'S (VIVO),,V,國外,SG,SINGAPORE,非網路交易,18,速食餐廳,3,食,2017/1/4,7.自來案件,自來案件,MCDONALD'S (VIVO),,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,新加坡,SINGAPORE
1000001319,1,1700007379,25-Feb-17,6540,1050593573,TRANSIT 30000159004730,,V,國外,SG,SINGAPORE,非網路交易,219,其他,1,旅遊消費,2017/1/4,7.自來案件,自來案件,TRANSIT 30000159004730,,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,新加坡,SINGAPORE
1000001319,1,1700007381,25-Feb-17,5814,168339211,ST 3,,V,國外,SG,SINGAPORE,非網路交易,278,速食餐廳,3,食,2017/1/4,7.自來案件,自來案件,ST 3,,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,新加坡,SINGAPORE
1000001319,1,1700007383,25-Feb-17,5814,168341239,049FB-DS (RASAPURA),,V,國外,SG,SINGAPORE,非網路交易,153,速食餐廳,3,食,2017/1/4,7.自來案件,自來案件,049FB-DS (RASAPURA),,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,新加坡,SINGAPORE
1000001319,1,1700007385,24-Feb-17,5072,168326537,VLOCKER SINGAPORE PTE LTD,,V,國外,SG,SINGAPORE,網路交易,197,硬體設備,22,未歸類,2017/1/4,7.自來案件,自來案件,VLOCKER SINGAPORE PTE LTD,,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,新加坡,SINGAPORE
1000001319,1,1700007387,24-Feb-17,5812,168326411,RWS - FOOD & BEV,,V,國外,SG,SINGAPORE,非網路交易,503,餐廳,3,食,2017/1/4,7.自來案件,自來案件,RWS - FOOD & BEV,,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,新加坡,SINGAPORE
1000001319,1,1700007389,25-Feb-17,5814,168339207,WESTERN,,V,國外,SG,SINGAPORE,非網路交易,291,速食餐廳,3,食,2017/1/4,7.自來案件,自來案件,WESTERN,,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,新加坡,SINGAPORE
1000001319,1,1700007391,24-Feb-17,5812,168326411,RWS - FOOD & BEV,,V,國外,SG,SINGAPORE,非網路交易,197,餐廳,3,食,2017/1/4,7.自來案件,自來案件,RWS - FOOD & BEV,,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,新加坡,SINGAPORE
1000001319,1,1700007393,24-Feb-17,5072,168326537,VLOCKER SINGAPORE PTE LTD,,V,國外,SG,SINGAPORE,網路交易,131,硬體設備,22,未歸類,2017/1/4,7.自來案件,自來案件,VLOCKER SINGAPORE PTE LTD,,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,新加坡,SINGAPORE
1000001060,1,1700007395,25-Feb-17,7399,1.88834E+14,GOOGLE *Supercell,,V,國外,GB,g.co/payhelp#,網路交易,30,GooglePlay服務,20,科技金融服務,2017/1/3,7.自來案件,自來案件,GOOGLE *Supercell,,GENERAL,MALE,金融/證券/保險業,56-60,56.3,台北市中正區,英國,g.co/payhelp#
1000001092,1,1700007396,25-Feb-17,5734,1.35522E+14,PAYPROEUROP,,V,國外,GB,44207993422,網路交易,307,電腦用品,11,3C消費,2017/1/3,7.自來案件,自來案件,PAYPROEUROP,,GENERAL,MALE,學生,20-25,21.4,台中市大雅區,英國,44207993422
1000001092,1,1700007398,25-Feb-17,5661,1.67644E+14,PAYPAL *SNEAKERSNST,,V,國外,SE,35314369001,網路交易,3933,鞋店,4,衣服配件,2017/1/3,7.自來案件,自來案件,PAYPAL *SNEAKERSNST,,GENERAL,MALE,學生,20-25,21.4,台中市大雅區,瑞典,35314369001
1000001092,1,1700007400,24-Feb-17,5611,7133440,WWW.MRPORTER.COM,,V,國外,GB,LONDON,網路交易,3990,男裝,4,衣服配件,2017/1/3,7.自來案件,自來案件,WWW.MRPORTER.COM,,GENERAL,MALE,學生,20-25,21.4,台中市大雅區,英國,LONDON
1000000385,1,1700007402,25-Feb-17,5641,4.492E+11,THECHILDRENSPLACE.COM,,V,國外,US,2015582683,網路交易,462,童裝,4,衣服配件,2016/12/19,1.員工開戶,員工開戶,THECHILDRENSPLACE.COM,,STAFF,FEMALE,金融/證券/保險業,36-40,39.8,台北市信義區,美國,2015582683
1000001472,1,1700007404,25-Feb-17,7011,83093933,AIRBNB,,V,國外,GB,14158005959,網路交易,33444,飯店住宿,1,旅遊消費,2017/1/5,7.自來案件,自來案件,AIRBNB,,GENERAL,MALE,學生,20-25,24.2,台北市中山區,英國,14158005959
1000001422,1,1700007406,25-Feb-17,5411,CBAVAROSHAZ2,CBA PRI'MA CORVIN,,V,國外,HU,BUDAPEST,非網路交易,641,超級市場,19,量販零售,2017/1/5,7.自來案件,自來案件,CBA PRI'MA CORVIN,,GENERAL,MALE,學生,26-30,29.3,雲林縣虎尾鎮,匈牙利共和國,BUDAPEST
1000001688,1,1700007408,25-Feb-17,5411,1040724954,LCC-IRIGA,,V,國外,PH,CAMARINES SUR,非網路交易,411,超級市場,19,量販零售,2017/1/6,7.自來案件,自來案件,LCC-IRIGA,,GENERAL,MALE,無業,26-30,29.7,桃園市桃園區,菲律賓,CAMARINES SUR
1000000090,1,1700007410,25-Feb-17,4722,67232823,HOTELS.COM,,V,國外,GB,TW.HOTELS.COM,網路交易,15305,旅行社,1,旅遊消費,2016/12/19,1.員工開戶,員工開戶,HOTELS.COM,,STAFF,FEMALE,金融/證券/保險業,41-45,42.4,新竹縣竹北市,英國,TW.HOTELS.COM
